"year","state","plan_name","statutory_pct","er_proj_adec_pct","ee_nc_pct","total_amortization_payment_pct","total_nc_pct"
2010,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0599","0.05","0.0322","0.0777"
2004,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.0596","0.0265","0.0306","0.0555"
2002,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.059","0.03154","0.0031","0.08744"
2004,"Wisconsin","Wisconsin Retirement System",NA,"0.059","0.05","-0.017","0.126"
2018,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0588","0.0575","0.0349","0.0814"
2005,"Vermont","Vermont State Retirement System",NA,"0.0585","0.03564","0.0072","0.08694"
2008,"Washington","Washington State Patrol Retirement System",NA,"0.0584","0.0445","0.0128","0.0901"
2016,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0582","0.0686","0.0274","0.0994"
2003,"Wisconsin","Wisconsin Retirement System",NA,"0.058","0.049","-0.019","0.126"
2003,"Arizona","Arizona State Retirement System",NA,"0.0579","0.0696","0.0041","0.1234"
2008,"Washington","Washington School Employees’ Retirement System",NA,"0.0579","0.0351","0.0128","0.0802"
2001,"Iowa","Iowa Public Employees' Retirement System","0.0945","0.0575","0.037","0.0052","0.0893"
2001,"Maryland","Maryland State Employees’ Retirement System",NA,"0.0574","0.02418","-0.0041","0.08567999999999999"
2008,"New York","New York State Teachers' Retirement System",NA,"0.0573","0.0051",NA,NA
2003,"Washington","Washington State Patrol Retirement System",NA,"0.0573","0.0338","0.021","0.0701"
2007,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0567","0.027","-0.0118","0.0955"
2005,"Pennsylvania","Pennsylvania Public School Employees' Retirement System",NA,"0.0567","0.0721","-0.0095","0.1383"
2004,"Washington","Washington State Patrol Retirement System",NA,"0.0565","0.0342","0.0223","0.0684"
2018,"Alabama","Alabama Employees' Retirement System (ERS)",NA,"0.0564","0.0739","0.0485","0.0818"
2009,"Pennsylvania","Pennsylvania State Employees' Retirement System","0.0564","0.0564","0.0625","-0.0389","0.1578"
2004,"Washington","Washington School Employees’ Retirement System",NA,"0.0564","0.0341","0.0223","0.0682"
2003,"North Dakota","North Dakota Public Employees Retirement System","Main system- 4.12%; Judges- 14.52%; National guard- 8.33%","0.0557","0.0401","0.0048","0.091"
2001,"Alabama","Alabama Teachers' Retirement System (TRS)",NA,"0.0552","0.05","-0.0026","0.1078"
2001,"Vermont","Vermont State Teachers' Retirement System",NA,"0.054920000000000004","0.034","0.02682","0.0621"
2003,"Kentucky","Kentucky Employees Retirement System",NA,"0.054720000000000005","0.05155","0.00673","0.09954"
2004,"Arizona","Arizona Corrections Officers Retirement Plan",NA,"0.0547","0.085","-0.0058","0.1455"
2003,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0543","0.04","0.004","0.0903"
2002,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B Public Safety: 8%, Class B Judicial: 9%.","0.0542","0.06252","0.00144","0.11528"
2001,"South Dakota","South Dakota Retirement System","Class A: 5% or 6%; Class B Public Safety: 8%, Class B Judicial: 9%.","0.05409","0.05314","0.012819999999999998","0.09441000000000001"
2003,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.054","0.0","0.03793","0.016069999999999997"
2002,"Wyoming","Wyoming Retirement System, Public Employees’ Pension Plan",NA,"0.0534","0.0572","-0.0081","0.1187"
2004,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0533","0.04","0.002","0.0913"
2001,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0527","0.0473","-0.0044","0.1044"
2003,"New York","New York State Teachers' Retirement System",NA,"0.0524","0.0061",NA,NA
2003,"Alabama","Alabama Employees' Retirement System (ERS)",NA,"0.0523","0.0501","0.0151","0.0873"
2004,"Vermont","Vermont State Retirement System",NA,"0.052","0.03558","0.0071","0.08048"
2018,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.052","0.0867","-0.0347","0.1734"
2002,"Kentucky","Kentucky County Employees Retirement System",NA,"0.051660000000000005","0.054","-0.012440000000000001","0.1181"
2017,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0515","0.0859","-0.0344","0.1718"
2002,"Massachusetts","Massachusetts State Employees’ Retirement System",NA,"0.05119","0.07647000000000001","0.01551","0.11215"
2001,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0505","0.0505","0.0","0.101"
2004,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.05001","0.03238","0.0015400000000000001","0.08085"
2001,"Michigan","Michigan State Employees Retirement System",NA,"0.05001","0.0","-0.027889999999999998","0.0779"
2001,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.05","0.03483","-0.00778","0.09261"
2003,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0491","0.0246","-0.0258","0.0995"
2007,"North Carolina","North Carolina Local Government Retirement System",NA,"0.04908","0.06",NA,NA
2006,"North Carolina","North Carolina Local Government Retirement System",NA,"0.049069999999999996","0.06",NA,NA
2005,"North Carolina","North Carolina Local Government Retirement System",NA,"0.04906","0.06",NA,NA
2002,"North Carolina","North Carolina Local Government Retirement System",NA,"0.04905","0.06",NA,NA
2003,"North Carolina","North Carolina Local Government Retirement System",NA,"0.04905","0.06",NA,NA
2004,"North Carolina","North Carolina Local Government Retirement System",NA,"0.04905","0.06",NA,NA
2008,"North Carolina","North Carolina Local Government Retirement System",NA,"0.04905","0.06",NA,NA
2002,"California","CalPERS - California Public Employees Retirement Fund",NA,"0.048960000000000004","0.06555","-0.05315","0.16766"
2002,"Virginia","Virginia Retirement System",NA,"0.04879","0.05","-0.00067","0.09946"
2016,"South Dakota","South Dakota Retirement System","0.06236","0.04799","0.06637","0.0069099999999999995","0.10744000000000001"
2005,"Pennsylvania","Pennsylvania Municipal Retirement System",NA,"0.04791","0.04736","-0.02645","0.12172000000000001"
2006,"Pennsylvania","Pennsylvania Municipal Retirement System",NA,"0.0479","0.045489999999999996","-0.02504","0.11843"
2003,"Vermont","Vermont State Retirement System",NA,"0.0479","0.03556","0.0072","0.07626000000000001"
2001,"Kentucky","Kentucky Employees Retirement System",NA,"0.04768","0.05167000000000001","-0.00255","0.1019"
2016,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0475","0.0791","-0.0316","0.1582"
2014,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0474","0.0791","-0.0317","0.1582"
2015,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0473","0.0788","-0.0315","0.1576"
2004,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.047","0.0","0.030789999999999998","0.01621"
2019,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0461","0.0768","-0.0307","0.1536"
2020,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0461","0.0768",NA,"0.1536"
2001,"Alabama","Alabama Employees' Retirement System (ERS)",NA,"0.0455","0.0501","-0.0044","0.1"
2002,"North Dakota","North Dakota Public Employees Retirement System","Main system- 4.12%; Judges- 14.52%; National guard- 8.33%","0.0447","0.0401","-0.0055","0.0903"
2003,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.04367","0.0326","-0.00352","0.07979"
2002,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0434","0.04","-0.0068","0.0902"
2001,"Tennessee","Tennessee Consolidated Retirement System, Teachers Pension Plan",NA,"0.04286","0.03036",NA,NA
2002,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.042","0.0246","-0.0329","0.0995"
2004,"Pennsylvania","Pennsylvania Municipal Retirement System",NA,"0.04197","0.0496","-0.02628","0.11785"
2003,"Pennsylvania","Pennsylvania Municipal Retirement System",NA,"0.041339999999999995","0.04821","-0.028839999999999998","0.11838"
2002,"Arizona","Arizona State Retirement System",NA,"0.041","0.052","-0.0188","0.1118"
2003,"Arizona","Arizona Corrections Officers Retirement Plan",NA,"0.0407","0.085","-0.0167","0.1424"
2005,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.0405","0.05","0.0103","0.0802"
2002,"Arizona","Arizona Corrections Officers Retirement Plan",NA,"0.0395","0.085","-0.0284","0.1529"
2001,"Virginia","Virginia Retirement System",NA,"0.03945","0.05","-0.0099","0.09935"
2001,"North Dakota","North Dakota Public Employees Retirement System","Main system- 4.12%; Judges- 14.52%; National guard- 8.33%","0.0388","0.0401","-0.0155","0.0944"
2002,"Washington","Washington State Patrol Retirement System",NA,"0.0378","0.0263","0.0115","0.0526"
2001,"Arizona","Arizona Public Safety Personnel Retirement System",NA,"0.0375","0.0765","-0.0746","0.1886"
2002,"Washington","Washington School Employees’ Retirement System",NA,"0.0364","0.0249","0.0115","0.0498"
2008,"Pennsylvania","Pennsylvania Public School Employees' Retirement System",NA,"0.0363","0.0732","-0.0372","0.1467"
2008,"Pennsylvania","Pennsylvania State Employees' Retirement System","0.04","0.0363","0.0625","-0.0588","0.1576"
2010,"North Carolina","North Carolina Teachers' and State Employees' Retirement System",NA,"0.0357","0.063","-0.0273","0.126"
2004,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.0346","0.05","0.0039","0.0807"
2019,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0341","0.005","0.0183","0.0208"
2003,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.0337","0.05","-0.0047","0.0884"
2009,"North Carolina","North Carolina Teachers' and State Employees' Retirement System",NA,"0.0336","0.06","-0.029","0.1226"
2001,"Vermont","Vermont State Retirement System",NA,"0.0334","0.03568","0.0211","0.04798"
2004,"Pennsylvania","Pennsylvania Public School Employees' Retirement System",NA,"0.0333","0.0716","-0.0428","0.1477"
2007,"Pennsylvania","Pennsylvania Public School Employees' Retirement System",NA,"0.0331","0.0729","-0.0337","0.1397"
2018,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0326","0.005","0.0167","0.0209"
2002,"Vermont","Vermont State Retirement System",NA,"0.0326","0.03561","0.0073","0.06091"
2002,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.0319","0.0171","0.0121","0.0369"
2017,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0317","0.005","0.0156","0.0211"
2006,"Maine","Maine Public Employees Retirement System - Consolidated Plan for Participating Local Districts",NA,"0.03132","0.0665","-0.04941","0.14724"
2008,"North Carolina","North Carolina Teachers' and State Employees' Retirement System",NA,"0.0305","0.06","-0.0314","0.1219"
2001,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0299","0.0244","-0.045","0.0993"
2002,"Pennsylvania","Pennsylvania Public School Employees' Retirement System",NA,"0.0298","0.0708","-0.0427","0.1433"
2001,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.0285","0.05","-0.0124","0.0909"
2002,"Rhode Island","Rhode Island Municipal Employees Retirement System",NA,"0.0285","0.0725","-0.0255","0.1265"
2008,"Maine","Maine Public Employees Retirement System - Consolidated Plan for Participating Local Districts",NA,"0.028439999999999997","0.06751","-0.05343","0.14937"
2001,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0279","0.04","-0.0197","0.0876"
2001,"California","CalPERS - California Public Employees Retirement Fund",NA,"0.02678","0.057339999999999995","-0.07209","0.15621"
2007,"North Carolina","North Carolina Teachers' and State Employees' Retirement System",NA,"0.0266","0.06","-0.0349","0.1215"
2016,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.026","0.005","0.0129","0.0181"
2013,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0259","0.005","0.0129","0.018"
2002,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.0257","0.05","-0.0111","0.0868"
2001,"New Jersey","New Jersey Teachers’ Pension & Annuity Fund",NA,"0.02538","0.04871","-0.06367","0.13776"
2008,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0251","0.0","0.0033","0.0218"
2015,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0251","0.005","0.0124","0.0177"
2001,"Arizona","Arizona State Retirement System",NA,"0.0246","0.0386","-0.0471","0.1103"
2014,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0246","0.005","0.0119","0.0177"
2004,"New Jersey","New Jersey Public Employees Retirement System",NA,"0.02393","0.05294","-0.01956","0.09643"
2012,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0236","0.005","0.0084","0.0202"
2002,"Kentucky","Kentucky Employees Retirement System",NA,"0.02343","0.05161","-0.026660000000000003","0.1017"
2006,"North Carolina","North Carolina Teachers' and State Employees' Retirement System",NA,"0.0234","0.06","-0.044","0.1274"
2007,"Maine","Maine Public Employees Retirement System - Consolidated Plan for Participating Local Districts",NA,"0.022369999999999998","0.06794","-0.059","0.14931"
2010,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0222","0.005","0.0065","0.0207"
2011,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0222","0.005","0.0065","0.0207"
2001,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.0222","0.012","0.0072","0.027"
2005,"North Carolina","North Carolina Teachers' and State Employees' Retirement System",NA,"0.0217","0.06","-0.0456","0.1273"
2002,"New York","New York State Teachers' Retirement System",NA,"0.0213","0.006",NA,NA
2009,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.0208","0.005","0.0051","0.0207"
2005,"Pennsylvania","Pennsylvania State Employees' Retirement System","0.04","0.0207","0.0625","-0.0632","0.1464"
2004,"North Carolina","North Carolina Teachers' and State Employees' Retirement System",NA,"0.0205","0.06","-0.0476","0.1281"
2001,"Washington","Washington State Patrol Retirement System",NA,"0.0205","0.0141","0.0064","0.0282"
2006,"Pennsylvania","Pennsylvania State Employees' Retirement System",NA,"0.0191","0.0625","-0.063","0.1446"
2005,"Maine","Maine Public Employees Retirement System - Consolidated Plan for Participating Local Districts",NA,"0.01871","0.06682","-0.061720000000000004","0.14725"
2004,"Maine","Maine Public Employees Retirement System - Consolidated Plan for Participating Local Districts",NA,"0.018269999999999998","0.06555","-0.06241","0.14623"
2001,"Washington","Washington School Employees’ Retirement System",NA,"0.0174","0.011","0.0064","0.022"
2001,"Arizona","Arizona Corrections Officers Retirement Plan",NA,"0.0171","0.085","-0.0408","0.1429"
